,tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,avg_sentiment,prop_pos,prop_neg,prop_neu,count,max_impact
0,2022-01-03,666531.0,658626.0,667720.0,658613.0,18260000000.0,1.27,0.0,0.0,0.0,1.0,1.0,netral
1,2022-01-04,669537.0,667513.0,672066.0,667513.0,18590000000.0,0.45,0.7891942858695984,1.0,0.0,0.0,2.0,positif
2,2022-01-05,666230.0,670317.0,673811.0,663484.0,17910000000.0,-0.49,0.0,0.0,0.0,1.0,0.0,netral
3,2022-01-06,665335.0,667485.0,667985.0,659323.0,18000000000.0,-0.13,-0.6461620330810547,0.0,1.0,0.0,1.0,negatif
4,2022-01-07,670132.0,666951.0,671215.0,664771.0,15710000000.0,0.72,0.5,0.5,0.0,0.5,2.0,positif
5,2022-01-10,669112.0,669738.0,672502.0,668928.0,15940000000.0,-0.15,0.0,0.0,0.0,1.0,0.0,netral
6,2022-01-11,664797.0,670580.0,672777.0,663650.0,18110000000.0,-0.64,1.0,1.0,0.0,0.0,1.0,positif
7,2022-01-12,664706.0,666240.0,669032.0,662576.0,19290000000.0,-0.01,0.0,0.0,0.0,1.0,1.0,netral
8,2022-01-13,665836.0,665997.0,666794.0,662634.0,18080000000.0,0.17,0.0,0.0,0.0,1.0,1.0,netral
9,2022-01-14,669340.0,665365.0,669941.0,663105.0,14050000000.0,0.53,0.0,0.0,0.0,1.0,0.0,netral
10,2022-01-17,664505.0,671141.0,671182.0,662586.0,14860000000.0,-0.72,0.0,0.0,0.0,1.0,1.0,netral
11,2022-01-18,661406.0,665496.0,666740.0,653427.0,17280000000.0,-0.47,-1.0,0.0,1.0,0.0,1.0,negatif
12,2022-01-19,659198.0,660983.0,661545.0,657538.0,17140000000.0,-0.33,0.0,0.0,0.0,1.0,0.0,netral
13,2022-01-20,662687.0,660780.0,663721.0,658777.0,15830000000.0,0.53,0.0,0.0,0.0,1.0,1.0,netral
14,2022-01-21,672637.0,662635.0,672637.0,660742.0,15460000000.0,1.5,0.4445842206478119,0.5,0.0,0.5,4.0,positif
15,2022-01-24,665517.0,670082.0,671226.0,664541.0,17620000000.0,-1.06,1.0,1.0,0.0,0.0,1.0,positif
16,2022-01-25,656817.0,663088.0,663295.0,652393.0,21320000000.0,-1.31,-1.0,0.0,1.0,0.0,1.0,negatif
17,2022-01-26,660082.0,656982.0,660134.0,654952.0,22630000000.0,0.5,-1.0,0.0,1.0,0.0,1.0,negatif
18,2022-01-27,661116.0,658685.0,662741.0,657075.0,17780000000.0,0.16,0.5,0.5,0.0,0.5,4.0,positif
19,2022-01-28,664551.0,661872.0,664551.0,660349.0,19270000000.0,0.52,0.0,0.0,0.0,1.0,2.0,netral
20,2022-01-31,663115.0,665671.0,666991.0,662666.0,18250000000.0,-0.22,0.9736580550670624,1.0,0.0,0.0,2.0,positif
21,2022-02-02,670765.0,665779.0,671660.0,665030.0,21480000000.0,1.15,1.0,1.0,0.0,0.0,1.0,positif
22,2022-02-03,668385.0,672440.0,673060.0,664808.0,20240000000.0,-0.35,0.0,0.0,0.0,1.0,1.0,netral
23,2022-02-04,673139.0,669794.0,673139.0,668540.0,17730000000.0,0.71,-0.8989858329296112,0.0,1.0,0.0,2.0,negatif
24,2022-02-07,680494.0,675135.0,680673.0,674891.0,22590000000.0,1.09,0.25062423944473267,0.6666666666666666,0.3333333333333333,0.0,3.0,positif
25,2022-02-08,678952.0,681318.0,686075.0,678042.0,25590000000.0,-0.23,0.0,0.0,0.0,1.0,1.0,netral
26,2022-02-09,683461.0,681175.0,684039.0,679663.0,25350000000.0,0.66,0.5,0.5,0.0,0.5,2.0,positif
27,2022-02-10,682364.0,685933.0,687435.0,681421.0,27950000000.0,-0.16,0.5,0.5,0.0,0.5,2.0,positif
28,2022-02-11,681561.0,681361.0,682506.0,677354.0,22360000000.0,-0.12,-0.004701167345046997,0.5,0.5,0.0,2.0,netral
29,2022-02-14,673449.0,679132.0,679671.0,669851.0,20290000000.0,-1.19,-0.17332324385643005,0.5,0.5,0.0,2.0,netral
30,2022-02-15,680750.0,674636.0,680750.0,672736.0,21040000000.0,1.08,0.0,0.0,0.0,1.0,0.0,netral
31,2022-02-16,685020.0,682193.0,685765.0,682116.0,21630000000.0,0.63,0.0,0.0,0.0,1.0,0.0,netral
32,2022-02-17,683512.0,683618.0,685971.0,679059.0,22950000000.0,-0.22,0.0,0.0,0.0,1.0,1.0,netral
33,2022-02-18,689282.0,683752.0,689941.0,681236.0,23380000000.0,0.84,1.0,1.0,0.0,0.0,1.0,positif
34,2022-02-21,690296.0,689675.0,692791.0,688613.0,23160000000.0,0.15,0.9003702402114868,1.0,0.0,0.0,1.0,positif
35,2022-02-22,686199.0,687982.0,690400.0,682394.0,19620000000.0,-0.59,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
36,2022-02-23,692006.0,687863.0,692006.0,687381.0,20480000000.0,0.85,0.0,0.0,0.0,1.0,1.0,netral
37,2022-02-24,681782.0,691248.0,692991.0,675886.0,28270000000.0,-1.48,-0.2,0.2,0.4,0.4,5.0,negatif
38,2022-02-25,688817.0,682537.0,690491.0,682224.0,21190000000.0,1.03,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
39,2022-03-01,692144.0,696470.0,699694.0,691598.0,19600000000.0,0.48,0.9659276604652405,1.0,0.0,0.0,5.0,positif
40,2022-03-02,686840.0,695662.0,697336.0,686196.0,32580000000.0,-0.77,-0.5630672176678976,0.0,0.6666666666666666,0.3333333333333333,3.0,negatif
41,2022-03-04,692833.0,692132.0,693699.0,689573.0,24750000000.0,0.87,-1.0,0.0,1.0,0.0,1.0,negatif
42,2022-03-07,686907.0,690532.0,691793.0,684381.0,26130000000.0,-0.86,-0.5,0.0,0.5,0.5,2.0,negatif
43,2022-03-08,681418.0,689563.0,692986.0,681418.0,24620000000.0,-0.8,0.7395446300506592,1.0,0.0,0.0,1.0,positif
44,2022-03-09,686444.0,683667.0,688893.0,682409.0,21000000000.0,0.74,0.6681355834007263,1.0,0.0,0.0,1.0,positif
45,2022-03-10,692401.0,689717.0,692401.0,683773.0,19410000000.0,0.87,-1.0,0.0,1.0,0.0,1.0,negatif
46,2022-03-11,692260.0,687263.0,692260.0,685386.0,17410000000.0,-0.02,0.0,0.0,0.0,1.0,0.0,netral
47,2022-03-14,695220.0,694921.0,696999.0,691831.0,19330000000.0,0.43,0.37852202355861664,0.5,0.0,0.5,2.0,positif
48,2022-03-15,691819.0,696835.0,699632.0,689492.0,18970000000.0,-0.49,1.0,1.0,0.0,0.0,2.0,positif
49,2022-03-16,699240.0,695135.0,699240.0,694684.0,17129999999.999998,1.07,1.0,1.0,0.0,0.0,1.0,positif
50,2022-03-17,696438.0,701653.0,703270.0,694917.0,19740000000.0,-0.4,0.01993080973625183,0.5,0.5,0.0,2.0,netral
51,2022-03-18,695496.0,698126.0,700059.0,692641.0,19810000000.0,-0.14,-0.9690702855587006,0.0,1.0,0.0,2.0,negatif
52,2022-03-21,695518.0,694589.0,697415.0,692993.0,21670000000.0,0.0,0.8540773689746857,1.0,0.0,0.0,2.0,positif
53,2022-03-22,700082.0,697498.0,700326.0,696820.0,18830000000.0,0.66,0.0,0.0,0.0,1.0,2.0,netral
54,2022-03-23,699612.0,701084.0,702204.0,697616.0,21420000000.0,-0.07,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
55,2022-03-24,704969.0,698618.0,704969.0,697783.0,26500000000.0,0.77,-1.0,0.0,1.0,0.0,1.0,negatif
56,2022-03-25,700253.0,705055.0,705534.0,697840.0,20190000000.0,-0.67,0.0,0.0,0.0,1.0,1.0,netral
57,2022-03-28,704960.0,699632.0,705154.0,698722.0,17400000000.0,0.67,0.0,0.0,0.0,1.0,1.0,netral
58,2022-03-29,701169.0,705273.0,707278.0,700791.0,18520000000.0,-0.54,0.0,0.0,0.0,1.0,2.0,netral
59,2022-03-30,705319.0,703720.0,705587.0,702265.0,19460000000.0,0.59,-0.3894970268011093,0.0,0.5,0.5,2.0,negatif
60,2022-03-31,707144.0,707076.0,709950.0,704981.0,17870000000.0,0.26,1.0,1.0,0.0,0.0,1.0,positif
61,2022-04-01,707876.0,709370.0,709930.0,704049.0,15760000000.0,0.1,0.5,0.5,0.0,0.5,2.0,positif
62,2022-04-04,711622.0,708225.0,711622.0,706021.0,17360000000.0,0.53,-0.6203966736793518,0.0,1.0,0.0,1.0,negatif
63,2022-04-05,714830.0,712291.0,714830.0,711011.0,18420000000.0,0.45,0.0,0.0,0.0,1.0,1.0,netral
64,2022-04-06,710422.0,712841.0,714799.0,709022.0,21670000000.0,-0.62,0.0,0.0,0.0,1.0,2.0,netral
65,2022-04-07,712737.0,711509.0,714517.0,709790.0,20480000000.0,0.33,0.9602565964063009,1.0,0.0,0.0,3.0,positif
66,2022-04-08,721083.0,715731.0,721649.0,715126.0,20740000000.0,1.17,0.9851030707359314,1.0,0.0,0.0,1.0,positif
67,2022-04-11,720379.0,721200.0,735530.0,719461.0,33460000000.0,-0.1,0.25,0.25,0.0,0.75,4.0,netral
68,2022-04-12,721478.0,720508.0,732024.0,714659.0,25390000000.0,0.15,0.6353611747423807,0.6666666666666666,0.0,0.3333333333333333,3.0,positif
69,2022-04-13,726278.0,724019.0,726640.0,721286.0,24590000000.0,0.67,0.0,0.0,0.0,1.0,0.0,netral
70,2022-04-14,723553.0,726532.0,728291.0,723433.0,23870000000.0,-0.38,0.5,0.5,0.0,0.5,2.0,positif
71,2022-04-18,727529.0,724550.0,727708.0,724336.0,21080000000.0,0.55,0.34929201006889343,0.5,0.0,0.5,2.0,positif
72,2022-04-19,719923.0,728342.0,729739.0,719923.0,21480000000.0,-1.05,0.0,0.0,0.0,1.0,1.0,netral
73,2022-04-20,722736.0,722687.0,726256.0,718496.0,26630000000.0,0.39,0.9847820699214935,1.0,0.0,0.0,1.0,positif
74,2022-04-21,727619.0,724950.0,729467.0,724573.0,17710000000.0,0.68,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,netral
75,2022-04-22,722561.0,725198.0,729148.0,717481.0,24980000000.0,-0.7,0.1147733449935913,0.4,0.2,0.4,5.0,positif
76,2022-04-25,721598.0,720416.0,723431.0,712186.0,21230000000.0,-0.13,0.585453987121582,0.6666666666666666,0.0,0.3333333333333333,3.0,positif
77,2022-04-26,723215.0,720892.0,724748.0,716166.0,19740000000.0,0.22,1.0,1.0,0.0,0.0,1.0,positif
78,2022-04-27,719676.0,721171.0,722602.0,717507.0,20200000000.0,-0.49,0.0,0.0,0.0,1.0,1.0,netral
79,2022-04-28,722891.0,726027.0,726711.0,720460.0,19430000000.0,0.45,0.0,0.5,0.5,0.0,2.0,netral
80,2022-05-09,690975.0,715492.0,715648.0,689700.0,21280000000.0,-4.42,-1.0,0.0,1.0,0.0,1.0,negatif
81,2022-05-10,681979.0,674756.0,683210.0,666261.0,19310000000.0,-1.3,-1.0,0.0,1.0,0.0,1.0,negatif
82,2022-05-11,681620.0,681620.0,690222.0,679630.0,20620000000.0,-0.05,0.5,0.5,0.0,0.5,2.0,positif
83,2022-05-12,659984.0,680233.0,680233.0,657631.0,19470000000.0,-3.17,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3.0,positif
84,2022-05-13,659799.0,658658.0,663301.0,650988.0,17770000000.0,-0.03,-1.0,0.0,1.0,0.0,2.0,negatif
85,2022-05-17,664447.0,660389.0,670305.0,657414.0,19590000000.0,0.7,-0.5,0.0,0.5,0.5,2.0,negatif
86,2022-05-18,679341.0,667639.0,680491.0,664894.0,19230000000.0,2.24,0.9508565664291382,1.0,0.0,0.0,1.0,positif
87,2022-05-19,682333.0,671976.0,685172.0,662068.0,23470000000.0,0.44,0.0,0.0,0.0,1.0,2.0,netral
88,2022-05-20,691814.0,683902.0,696511.0,680491.0,19320000000.0,1.39,1.0,1.0,0.0,0.0,2.0,positif
89,2022-05-23,684077.0,693094.0,697218.0,680271.0,18180000000.0,-1.12,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3.0,positif
90,2022-05-24,691414.0,685922.0,694167.0,682214.0,19780000000.0,1.07,0.0,0.0,0.0,1.0,1.0,netral
91,2022-05-25,688350.0,691465.0,694448.0,685870.0,17390000000.0,-0.44,0.2432308942079544,0.5,0.25,0.25,4.0,positif
92,2022-05-27,702626.0,694823.0,703282.0,693829.0,19690000000.0,2.07,0.75,0.75,0.0,0.25,4.0,positif
93,2022-05-30,703756.0,705217.0,706925.0,697462.0,20150000000.0,0.16,0.0,0.0,0.0,1.0,0.0,netral
94,2022-05-31,714897.0,706423.0,714897.0,703376.0,27960000000.0,1.58,0.0,0.0,0.0,1.0,0.0,netral
95,2022-06-02,714872.0,713060.0,720908.0,711798.0,22740000000.0,0.0,0.026048749685287476,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,netral
96,2022-06-03,718296.0,717668.0,723400.0,717069.0,24060000000.0,0.48,0.0,0.0,0.0,1.0,0.0,netral
97,2022-06-06,709658.0,716317.0,719454.0,705617.0,23120000000.0,-1.2,0.0,0.5,0.5,0.0,2.0,netral
98,2022-06-07,714104.0,710131.0,719254.0,706297.0,27520000000.0,0.63,0.0,0.0,0.0,1.0,1.0,netral
99,2022-06-08,719331.0,713350.0,722008.0,710286.0,26060000000.0,0.73,0.5,0.5,0.0,0.5,2.0,positif
100,2022-06-09,718283.0,718689.0,725800.0,717482.0,27000000000.0,-0.15,0.0,0.0,0.0,1.0,0.0,netral
101,2022-06-10,708665.0,714324.0,716012.0,705122.0,24460000000.0,-1.34,1.0,1.0,0.0,0.0,2.0,positif
102,2022-06-13,699544.0,699223.0,699671.0,692495.0,26290000000.0,-1.29,0.944203644990921,1.0,0.0,0.0,2.0,positif
103,2022-06-14,704988.0,694965.0,704988.0,693271.0,23500000000.0,0.78,0.5,0.5,0.0,0.5,2.0,positif
104,2022-06-15,700705.0,703120.0,708638.0,696603.0,27410000000.0,-0.61,0.0,0.0,0.0,1.0,1.0,netral
105,2022-06-16,705033.0,706308.0,713850.0,702593.0,26860000000.0,0.62,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,netral
106,2022-06-17,693697.0,698775.0,699954.0,688264.0,28160000000.0,-1.61,-1.0,0.0,1.0,0.0,1.0,negatif
107,2022-06-20,697638.0,693701.0,697638.0,685960.0,27040000000.0,0.57,-1.0,0.0,1.0,0.0,1.0,negatif
108,2022-06-21,704407.0,697634.0,704991.0,696762.0,23540000000.0,0.97,0.0,0.0,0.0,1.0,0.0,netral
109,2022-06-22,698431.0,704411.0,706326.0,696830.0,21420000000.0,-0.85,0.3665105998516083,0.5,0.0,0.5,2.0,positif
110,2022-06-23,699827.0,698431.0,701027.0,692073.0,21210000000.0,0.2,0.0,0.0,0.0,1.0,2.0,netral
111,2022-06-24,704294.0,699835.0,706775.0,699792.0,20150000000.0,0.64,0.0,0.0,0.0,1.0,1.0,netral
112,2022-06-27,701606.0,704302.0,707052.0,697366.0,18140000000.0,-0.38,0.0,0.0,0.0,1.0,0.0,netral
113,2022-06-28,699646.0,701614.0,701692.0,696007.0,17260000000.0,-0.28,1.0,1.0,0.0,0.0,2.0,positif
114,2022-06-29,694235.0,699646.0,701606.0,694235.0,16469999999.999998,-0.77,0.0,0.0,0.0,1.0,0.0,netral
115,2022-06-30,691158.0,694235.0,699086.0,689768.0,16480000000.0,-0.44,-0.5,0.0,0.5,0.5,2.0,negatif
116,2022-07-01,679433.0,691158.0,694098.0,677732.0,15740000000.0,-1.7,-1.0,0.0,1.0,0.0,1.0,negatif
117,2022-07-04,663917.0,679437.0,679652.0,655964.0,17290000000.0,-2.28,0.0,0.0,0.0,1.0,0.0,netral
118,2022-07-05,670327.0,663921.0,676783.0,663921.0,18110000000.0,0.97,0.0,0.0,0.0,1.0,0.0,netral
119,2022-07-06,664641.0,670327.0,670992.0,660290.0,14060000000.0,-0.85,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,netral
120,2022-07-07,665259.0,664641.0,668267.0,663239.0,15800000000.0,0.09,0.6218586464722952,0.8333333333333334,0.16666666666666666,0.0,6.0,positif
121,2022-07-08,674022.0,665267.0,674022.0,665267.0,15760000000.0,1.32,1.0,1.0,0.0,0.0,2.0,positif
122,2022-07-11,672215.0,674002.0,675709.0,669062.0,16360000000.0,-0.27,1.0,1.0,0.0,0.0,1.0,positif
123,2022-07-12,671829.0,672219.0,674543.0,670818.0,18430000000.0,-0.06,1.0,1.0,0.0,0.0,1.0,positif
124,2022-07-13,664099.0,671829.0,672792.0,663605.0,16930000000.0,-1.15,1.0,1.0,0.0,0.0,1.0,positif
125,2022-07-14,669009.0,664099.0,670005.0,660770.0,13130000000.0,0.74,0.0,0.0,0.0,1.0,1.0,netral
126,2022-07-15,665190.0,669009.0,671696.0,664590.0,14570000000.0,-0.57,0.0,0.0,0.0,1.0,1.0,netral
127,2022-07-18,665925.0,665206.0,670207.0,661193.0,14370000000.0,0.11,0.0,0.0,0.0,1.0,1.0,netral
128,2022-07-19,673609.0,665929.0,674008.0,662625.0,17079999999.999998,1.15,0.9495251178741455,1.0,0.0,0.0,1.0,positif
129,2022-07-20,687474.0,673617.0,688076.0,673606.0,18250000000.0,2.06,0.8846105337142944,1.0,0.0,0.0,1.0,positif
130,2022-07-21,686413.0,687478.0,689338.0,680972.0,15640000000.0,-0.15,1.0,1.0,0.0,0.0,1.0,positif
131,2022-07-22,688696.0,686413.0,690172.0,685049.0,19960000000.0,0.33,0.0,0.0,0.0,1.0,2.0,netral
132,2022-07-25,685841.0,688704.0,690819.0,685841.0,21060000000.0,-0.41,0.03850409388542175,0.5,0.5,0.0,2.0,netral
133,2022-07-26,687154.0,685845.0,689993.0,685780.0,32020000000.000004,0.19,1.0,1.0,0.0,0.0,1.0,positif
134,2022-07-27,689822.0,687150.0,691190.0,686145.0,27680000000.0,0.39,1.0,1.0,0.0,0.0,1.0,positif
135,2022-07-28,695682.0,689830.0,698453.0,689830.0,28730000000.0,0.85,1.0,1.0,0.0,0.0,2.0,positif
136,2022-07-29,695112.0,695690.0,703235.0,695112.0,29250000000.0,-0.08,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,netral
137,2022-08-01,696878.0,695112.0,700529.0,694963.0,23850000000.0,0.25,0.5,0.5,0.0,0.5,2.0,positif
138,2022-08-02,698816.0,696878.0,699139.0,690263.0,21620000000.0,0.28,0.5,0.5,0.0,0.5,2.0,positif
139,2022-08-03,704663.0,698816.0,704663.0,697174.0,22580000000.0,0.84,1.0,1.0,0.0,0.0,1.0,positif
140,2022-08-04,705735.0,704663.0,707556.0,702505.0,24820000000.0,0.15,0.4317956417798996,0.5,0.0,0.5,2.0,positif
141,2022-08-05,708465.0,705735.0,709077.0,704598.0,17390000000.0,0.39,0.0,0.0,0.0,1.0,1.0,netral
142,2022-08-08,708685.0,708465.0,710081.0,705082.0,21900000000.0,0.03,0.9120221138000488,1.0,0.0,0.0,1.0,positif
143,2022-08-09,710288.0,708685.0,714420.0,708685.0,26320000000.0,0.23,1.0,1.0,0.0,0.0,1.0,positif
144,2022-08-10,708624.0,710288.0,710403.0,702167.0,20040000000.0,-0.23,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
145,2022-08-11,716038.0,708628.0,718110.0,708628.0,24630000000.0,1.05,0.0,0.0,0.0,1.0,0.0,netral
146,2022-08-12,712928.0,716038.0,716467.0,711358.0,24010000000.0,-0.43,0.0,0.0,0.0,1.0,2.0,netral
147,2022-08-15,709328.0,712928.0,715692.0,708130.0,22820000000.0,-0.5,0.7072803154587746,0.75,0.0,0.25,4.0,positif
148,2022-08-16,713345.0,709328.0,714797.0,708075.0,23120000000.0,0.57,0.2049427032470703,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
149,2022-08-18,718656.0,713345.0,718656.0,712539.0,23930000000.0,0.74,1.0,1.0,0.0,0.0,1.0,positif
150,2022-08-19,717243.0,718660.0,723011.0,717243.0,23290000000.0,-0.2,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3.0,positif
151,2022-08-22,710798.0,717243.0,717428.0,706450.0,20450000000.0,-0.9,-1.0,0.0,1.0,0.0,1.0,negatif
152,2022-08-23,716327.0,710786.0,718326.0,710683.0,26060000000.0,0.78,1.0,1.0,0.0,0.0,1.0,positif
153,2022-08-24,719471.0,716331.0,720442.0,715464.0,22150000000.0,0.44,0.3643081784248352,0.5,0.0,0.5,2.0,positif
154,2022-08-25,717421.0,719471.0,721016.0,714631.0,28090000000.0,-0.28,0.0,0.0,0.0,1.0,4.0,netral
155,2022-08-26,713525.0,717429.0,719408.0,713525.0,27390000000.0,-0.54,0.0,0.0,0.0,1.0,0.0,netral
156,2022-08-29,713204.0,713509.0,713509.0,701535.0,25680000000.0,-0.04,0.8967436850070953,1.0,0.0,0.0,2.0,positif
157,2022-08-30,715947.0,713208.0,722313.0,713162.0,30830000000.0,0.38,0.0,0.0,0.0,1.0,0.0,netral
158,2022-08-31,717859.0,715951.0,717859.0,707322.0,25690000000.0,0.27,0.0,0.0,0.0,1.0,0.0,netral
159,2022-09-01,715310.0,717859.0,719706.0,713502.0,25240000000.0,-0.36,1.0,1.0,0.0,0.0,3.0,positif
160,2022-09-02,717718.0,715310.0,720762.0,714681.0,28480000000.0,0.34,0.0,0.0,0.0,1.0,1.0,netral
161,2022-09-05,723188.0,717714.0,724540.0,714798.0,30920000000.0,0.76,0.0,0.0,0.0,1.0,0.0,netral
162,2022-09-06,723315.0,723192.0,728770.0,723079.0,34640000000.0,0.02,0.0,0.0,0.0,1.0,0.0,netral
163,2022-09-07,718676.0,723315.0,724352.0,716663.0,32820000000.0,-0.64,0.0,0.0,0.0,1.0,0.0,netral
164,2022-09-08,723202.0,718676.0,727788.0,718656.0,27770000000.0,0.63,0.0,0.0,0.0,1.0,0.0,netral
165,2022-09-09,724266.0,723206.0,727030.0,720637.0,27360000000.0,0.15,1.0,1.0,0.0,0.0,1.0,positif
166,2022-09-12,725446.0,724270.0,727642.0,721846.0,30080000000.0,0.16,0.0,0.0,0.0,1.0,0.0,netral
167,2022-09-13,731802.0,725446.0,734546.0,725442.0,28530000000.0,0.88,-0.26655616362889606,0.0,0.3333333333333333,0.6666666666666666,3.0,netral
168,2022-09-14,727808.0,731790.0,731790.0,721932.0,25020000000.0,-0.55,0.0,0.0,0.0,1.0,0.0,netral
169,2022-09-15,730560.0,727820.0,737750.0,727820.0,27430000000.0,0.38,0.8681650757789612,1.0,0.0,0.0,1.0,positif
170,2022-09-16,716887.0,730560.0,730616.0,716307.0,35180000000.0,-1.87,0.5,0.5,0.0,0.5,2.0,positif
171,2022-09-19,719549.0,716895.0,723142.0,715162.0,25280000000.0,0.37,0.0,0.0,0.0,1.0,2.0,netral
172,2022-09-20,719695.0,719557.0,725219.0,718625.0,27970000000.0,0.02,1.0,1.0,0.0,0.0,1.0,positif
173,2022-09-21,718831.0,719687.0,720490.0,713479.0,24620000000.0,-0.12,0.0,0.0,0.0,1.0,3.0,netral
174,2022-09-22,721891.0,718819.0,722555.0,712746.0,28260000000.0,0.43,0.0,0.0,0.0,1.0,1.0,netral
175,2022-09-23,717858.0,721903.0,721903.0,717253.0,20550000000.0,-0.56,0.9131424427032471,1.0,0.0,0.0,2.0,positif
176,2022-09-26,712750.0,717850.0,717850.0,703924.0,19340000000.0,-0.71,-0.1828511357307434,0.3333333333333333,0.6666666666666666,0.0,3.0,negatif
177,2022-09-27,711245.0,712750.0,713341.0,707565.0,22720000000.0,-0.21,0.0,0.0,0.0,1.0,0.0,netral
178,2022-09-28,707703.0,711241.0,715698.0,707347.0,19340000000.0,-0.5,0.0,0.0,0.0,1.0,0.0,netral
179,2022-09-29,703620.0,707711.0,713550.0,702321.0,21410000000.0,-0.58,0.0,0.0,0.0,1.0,0.0,netral
180,2022-09-30,704080.0,703620.0,705617.0,692686.0,20850000000.0,0.07,0.0,0.0,0.0,1.0,0.0,netral
181,2022-10-03,700972.0,704080.0,704762.0,699506.0,18000000000.0,-0.44,-0.5239599943161011,0.0,1.0,0.0,1.0,negatif
182,2022-10-04,707226.0,700984.0,710147.0,700984.0,21640000000.0,0.89,0.0,0.0,0.0,1.0,0.0,netral
183,2022-10-05,707538.0,707229.0,713188.0,707021.0,21970000000.0,0.04,0.5,0.5,0.0,0.5,2.0,positif
184,2022-10-06,707662.0,707538.0,713591.0,706647.0,17760000000.0,0.02,0.0,0.0,0.0,1.0,0.0,netral
185,2022-10-07,702678.0,707662.0,708102.0,700814.0,22690000000.0,-0.7,0.0,0.0,0.0,1.0,2.0,netral
186,2022-10-10,699440.0,702666.0,702666.0,694772.0,22010000000.0,-0.46,0.0,0.0,0.0,1.0,1.0,netral
187,2022-10-11,693915.0,699440.0,700197.0,693781.0,23740000000.0,-0.79,-0.06333455443382263,0.5,0.5,0.0,2.0,netral
188,2022-10-12,690921.0,693915.0,699059.0,687028.0,22580000000.0,-0.43,0.0,0.0,0.0,1.0,0.0,netral
189,2022-10-13,688063.0,690921.0,693371.0,688063.0,17520000000.0,-0.41,-0.21450749039649963,0.5,0.5,0.0,2.0,netral
190,2022-10-14,681453.0,688067.0,694385.0,681453.0,18810000000.0,-0.96,0.0,0.0,0.0,1.0,0.0,netral
191,2022-10-17,683112.0,681453.0,683698.0,674738.0,21780000000.0,0.24,-0.5233538746833801,0.0,1.0,0.0,1.0,negatif
192,2022-10-18,683449.0,683115.0,689198.0,680998.0,20480000000.0,0.05,-0.5,0.0,0.5,0.5,2.0,negatif
193,2022-10-19,686042.0,683449.0,688392.0,680611.0,16540000000.0,0.38,0.0,0.0,0.0,1.0,1.0,netral
194,2022-10-20,698065.0,686042.0,698621.0,684707.0,22570000000.0,1.75,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3.0,positif
195,2022-10-21,701777.0,698069.0,705891.0,697496.0,18150000000.0,0.53,0.15378594398498535,0.5,0.5,0.0,2.0,netral
196,2022-10-24,705304.0,701781.0,709217.0,701746.0,20390000000.0,0.5,0.0,0.5,0.5,0.0,2.0,netral
197,2022-10-25,704838.0,705308.0,710882.0,703254.0,22350000000.0,-0.07,-1.0,0.0,1.0,0.0,1.0,negatif
198,2022-10-26,704394.0,704842.0,708188.0,701794.0,18780000000.0,-0.06,1.0,1.0,0.0,0.0,2.0,positif
199,2022-10-27,709176.0,704398.0,710485.0,704398.0,18810000000.0,0.68,0.25,0.5,0.25,0.25,4.0,positif
200,2022-10-28,705604.0,709176.0,710081.0,701670.0,18670000000.0,-0.5,1.0,1.0,0.0,0.0,1.0,positif
201,2022-10-31,709889.0,705604.0,711311.0,705143.0,19240000000.0,0.61,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,netral
202,2022-11-01,705230.0,709893.0,712814.0,701855.0,19310000000.0,-0.66,0.0,0.0,0.0,1.0,1.0,netral
203,2022-11-02,701569.0,705230.0,707423.0,697687.0,16520000000.0,-0.52,0.0,0.0,0.0,1.0,0.0,netral
204,2022-11-03,703457.0,701569.0,705038.0,696285.0,17660000000.0,0.27,0.5231419682502747,0.8,0.2,0.0,5.0,positif
205,2022-11-04,704553.0,703457.0,704553.0,697332.0,18060000000.0,0.16,0.6008406281471252,1.0,0.0,0.0,1.0,positif
206,2022-11-07,710240.0,704553.0,710240.0,701156.0,19410000000.0,0.81,0.0,0.0,0.0,1.0,1.0,netral
207,2022-11-08,705013.0,710244.0,711144.0,703925.0,19340000000.0,-0.74,0.06130887567996979,0.5,0.25,0.25,4.0,positif
208,2022-11-09,707008.0,705009.0,707355.0,703731.0,18740000000.0,0.28,0.5,0.5,0.0,0.5,2.0,positif
